IdAdres;UL;NR_BUD;data;miejsce;typ_miejsc;stan_nawie;oznakowani;oswietleni;warunki_at;wypadek;ilosc_ucze;wiek_spraw;pojazd_spr;wiek_piesz;lekko_rann;ciezko_ran;zabici
26890;św. Agnieszki;4;2016-11-12 18:30:00.000;SKRZYŻOWANIEZ DROGĄ Z PIERWSZ.;MOST, WIADUKT, ŁĄCZNICA, TUNEL;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;OPADY ŚNIEGU, GRADU;ZDERZENIE TYLNE;2;26;ROWER;52;0;0;1
26892;Stradomska;23;2016-11-21 07:54:00.000;ODCINEK PROSTY;JEZDNIA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;ZDERZENIE TYLNE;2;22;PIESZY;22;1;1;0
26896;SMOCZA;4A;2016-12-31 18:00:00.000;ODCINEK PROSTY;JEZDNIA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;NOC - DROGA OŚWIETLONA;DOBRE WARUNKI ATMOSFERYCZNE;ZDERZENIE TYLNE;2;51;PIESZY;51;1;0;0
26901;SKAWIŃSKA;23;2016-10-12 18:45:00.000;SYGNALIZACJA ŚWIETLNA - JEST, DZIAŁA;JEZDNIA;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;NOC - DROGA OŚWIETLONA;DOBRE WARUNKI ATMOSFERYCZNE;ZDERZENIE BOCZNE;2;61;PIESZY;61;0;1;0
26903;Piekarska;4;2016-12-13 18:30:00.000;SKRZYŻOWANIEZ DROGĄ Z PIERWSZ.;JEZDNIA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - NIE MA;ŚWIATŁO DZIENNE;POCHMURNO;ZDERZENIE BOCZNE;2;26;ROWER;26;0;1;0
26904;AUGUSTIAŃSKA;17;2016-10-06 18:30:00.000;ODCINEK PROSTY;WJAZD, WYJAZD Z POSESJI, POLA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;ZDERZENIE BOCZNE;2;77;PIESZY;77;1;0;0
26905;AUGUSTIAŃSKA;19;2016-12-15 08:28:00.000;SKRZYŻOWANIEZ DROGĄ Z PIERWSZ.;JEZDNIA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;ZDERZENIE BOCZNE;2;26;ROWER;26;1;0;0
26910;KRAKOWSKA;35;2016-12-07 14:45:00.000;SKRZYŻOWANIEZ DROGĄ Z PIERWSZ.;JEZDNIA;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;OPADY DESZCZU;ZDERZENIE BOCZNE;2;65;SAMOCHÓD OSOBOWY;52;1;0;0
26915;KRAKOWSKA;47;2016-11-28 18:50:00.000;SKRZYŻOWANIEZ DROGĄ Z PIERWSZ.;JEZDNIA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;ZDERZENIE BOCZNE;2;27;CIĄGNIK ROLNICZY;34;4;0;0
26918;HIERONIMA WIETORA;8;2016-12-22 01:20:00.000;ODCINEK PROSTY;JEZDNIA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - NIE MA;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;ZDERZENIE BOCZNE;2;23;ROWER;23;0;1;0
26922;HIERONIMA WIETORA;3;2016-12-30 09:40:00.000;SKRZYŻOWANIEZ DROGĄ Z PIERWSZ.;JEZDNIA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;ZDERZENIE BOCZNE;2;NULL;SAMOCHÓD OSOBOWY;69;1;0;0
26923;HIERONIMA WIETORA;9;2016-12-13 11:30:00.000;SYGNALIZACJA ŚWIETLNA - JEST, DZIAŁA;JEZDNIA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;POCHMURNO;ZDERZENIE BOCZNE;2;63;ROWER;63;1;0;0
26928;Skawińska;20;2016-12-12 06:16:00.000;ZAKRĘT, ŁUK;WJAZD, WYJAZD Z POSESJI, POLA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - NIE MA;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;ZDERZENIE BOCZNE;2;29;ROWER;29;1;0;0
26935;SKAWIŃSKA;27;2016-10-14 18:30:00.000;SKRZYŻOWANIEZ DROGĄ Z PIERWSZ.;JEZDNIA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - NIE MA;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;ZDERZENIE BOCZNE;2;14;PIESZY;14;0;1;0
26938;HIERONIMA WIETORA;4;2016-12-27 23:00:00.000;SYGNALIZACJA ŚWIETLNA - JEST, DZIAŁA;PRZEJAZD TRAMWAJOWY, TOROWISKO TRAMWAJ.;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;OPADY DESZCZU;ZDERZENIE BOCZNE;2;14;ROWER;82;0;2;0
26945;NA GROBLACH;12;2016-10-27 12:00:00.000;SKRZYŻOWANIEZ DROGĄ Z PIERWSZ.;JEZDNIA;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - NIE MA;ŚWIATŁO DZIENNE;POCHMURNO;ZDERZENIE BOCZNE;2;42;SAMOCHÓD OSOBOWY;42;1;0;0
26946;NA GROBLACH;5;2016-10-30 09:36:00.000;SKRZYŻOWANIEZ DROGĄ Z PIERWSZ.;JEZDNIA;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;NOC - DROGA OŚWIETLONA;POCHMURNO;ZDERZENIE BOCZNE;2;37;ROWER;37;1;0;0
26947;TARŁOWSKA;6;2016-12-05 18:10:00.000;SKRZYŻOWANIEZ DROGĄ Z PIERWSZ.;JEZDNIA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIT, ZMROK;DOBRE WARUNKI ATMOSFERYCZNE;ZDERZENIE BOCZNE;3;36;ROWER;36;1;0;0
26948;POWIŚLE;2;2016-10-25 10:00:00.000;ODCINEK PROSTY;PARKING, PLAC, MOP;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;NOC - DROGA OŚWIETLONA;DOBRE WARUNKI ATMOSFERYCZNE;ZDERZENIE BOCZNE;2;26;ROWER;26;1;0;0
26950;TENCZYŃSKA;2;2016-11-11 22:20:00.000;ODCINEK PROSTY;JEZDNIA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;NAJECHANIE NA PIESZEGO;1;NULL;SAMOCHÓD OSOBOWY;72;3;0;0
26955;TARŁOWSKA;10;2016-10-25 21:40:00.000;SKRZYŻOWANIE O RUCHU OKRĘŻNYM;PRZEJŚCIE DLA PIESZYCH;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;NOC - DROGA OŚWIETLONA;POCHMURNO;NAJECHANIE NA PIESZEGO;1;46;PIESZY;46;1;0;0
26958;FLORIANA STRASZEWSKIEGO;4;2016-10-11 20:20:00.000;SKRZYŻOWANIEZ DROGĄ Z PIERWSZ.;JEZDNIA;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;NAJECHANIE NA PIESZEGO;1;28;ROWER;28;1;0;0
26961;Retoryka;9;2016-11-25 10:30:00.000;SYGNALIZACJA ŚWIETLNA - JEST, DZIAŁA;PRZEJŚCIE DLA PIESZYCH;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;OPADY DESZCZU;NAJECHANIE NA PIESZEGO;1;25;PIESZY;25;1;0;0
26961;RETORYKA;9;2016-12-12 05:39:00.000;SKRZYŻOWANIEZ DROGĄ Z PIERWSZ.;PRZEJŚCIE DLA PIESZYCH;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;NAJECHANIE NA PIESZEGO;1;13;ROWER;13;1;0;0
26966;al. Zygmunta Krasińskiego;13;2016-12-17 23:55:00.000;SKRZYŻOWANIEZ DROGĄ Z PIERWSZ.;JEZDNIA;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;NOC - DROGA OŚWIETLONA;OPADY DESZCZU;NAJECHANIE NA PIESZEGO;1;24;ROWER;24;1;0;0
26968;WYGODA;11;2016-11-30 15:00:00.000;SYGNALIZACJA ŚWIETLNA - JEST, DZIAŁA;PRZEJŚCIE DLA PIESZYCH;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;NOC - DROGA OŚWIETLONA;OPADY DESZCZU;NAJECHANIE NA PIESZEGO;1;NULL;AUTOBUS KOMUNIKACJI PUBLICZNEJ;38;1;0;0
26972;WYGODA;6B;2016-11-27 22:20:00.000;SKRZYŻOWANIE O RUCHU OKRĘŻNYM;PRZEJŚCIE DLA PIESZYCH;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;NOC - DROGA OŚWIETLONA;OPADY DESZCZU;NAJECHANIE NA PIESZEGO;1;30;ROWER;30;1;0;0
26973;JULIUSZA KOSSAKA;2;2016-11-30 06:25:00.000;ODCINEK PROSTY;PRZEJŚCIE DLA PIESZYCH;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;NOC - DROGA OŚWIETLONA;OPADY DESZCZU;NAJECHANIE NA PIESZEGO;1;33;ROWER;33;1;0;0
26974;JULIUSZA KOSSAKA;3;2016-10-14 19:05:00.000;SKRZYŻOWANIEZ DROGĄ Z PIERWSZ.;PRZEJŚCIE DLA PIESZYCH;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;NOC - DROGA OŚWIETLONA;POCHMURNO;NAJECHANIE NA PIESZEGO;1;25;PIESZY;25;1;0;0
26976;SMOLEŃSK;25A;2016-11-01 14:45:00.000;SYGNALIZACJA ŚWIETLNA - JEST, DZIAŁA;PRZEJŚCIE DLA PIESZYCH;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;NOC - DROGA OŚWIETLONA;POCHMURNO;NAJECHANIE NA PIESZEGO;1;52;MOTOROWER;52;2;0;0
26982;ulica Felicjanek;4;2016-10-24 19:15:00.000;SKRZYŻOWANIEZ DROGĄ Z PIERWSZ.;PRZEJŚCIE DLA PIESZYCH;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;NAJECHANIE NA PIESZEGO;1;NULL;ROWER;29;1;0;0
26988;Retoryka;24;2016-10-08 19:15:00.000;SKRZYŻOWANIEZ DROGĄ Z PIERWSZ.;PRZEJŚCIE DLA PIESZYCH;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;NAJECHANIE NA PIESZEGO;1;NULL;ROWER;46;0;1;0
26988;RETORYKA;24;2016-11-17 16:20:00.000;SKRZYŻOWANIEZ DROGĄ Z PIERWSZ.;PRZEJŚCIE DLA PIESZYCH;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;NOC - DROGA OŚWIETLONA;OPADY DESZCZU;NAJECHANIE NA PIESZEGO;1;39;ROWER;39;1;0;0
26989;ul. Felicjanek;23;2016-10-01 13:50:00.000;SKRZYŻOWANIEZ DROGĄ Z PIERWSZ.;PRZEJŚCIE DLA PIESZYCH;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;OPADY DESZCZU;NAJECHANIE NA PIESZEGO;1;NULL;SAMOCHÓD OSOBOWY;77;0;1;0
26991;Retoryka;20;2016-10-02 16:28:00.000;ODCINEK PROSTY;PRZEJŚCIE DLA PIESZYCH;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;NOC - DROGA OŚWIETLONA;DOBRE WARUNKI ATMOSFERYCZNE;NAJECHANIE NA PIESZEGO;1;NULL;SAMOCHÓD OSOBOWY;27;0;1;0
26993;Retoryka;18;2016-10-28 15:30:00.000;SKRZYŻOWANIEZ DROGĄ Z PIERWSZ.;PRZEJŚCIE DLA PIESZYCH;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;NOC - DROGA OŚWIETLONA;DOBRE WARUNKI ATMOSFERYCZNE;NAJECHANIE NA PIESZEGO;1;83;PIESZY;83;2;0;0
27000;RETORYKA;3;2016-10-29 20:45:00.000;SYGNALIZACJA ŚWIETLNA - JEST, DZIAŁA;JEZDNIA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;ZDERZENIE BOCZNE;2;67;ROWER;67;1;0;0
27003;ZWIERZYNIECKA;15;2016-10-07 14:15:00.000;SYGNALIZACJA ŚWIETLNA - JEST, DZIAŁA;JEZDNIA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;ZDERZENIE BOCZNE;2;14;PIESZY;14;1;0;0
27007;EMILA ZEGADŁOWICZA;4;2016-10-31 18:00:00.000;ODCINEK PROSTY;PRZEJŚCIE DLA PIESZYCH;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;NOC - DROGA OŚWIETLONA;POCHMURNO;ZDERZENIE BOCZNE;2;NULL;PIESZY;39;0;1;0
27018;DŁUGA;17;2016-10-25 08:05:00.000;ODCINEK PROSTY;DROGA, PAS RUCHU, ŚLUZA DLA ROWERÓW;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;ZDERZENIE CZOŁOWE;2;19;PIESZY;21;2;0;0
27018;Długa;17;2016-12-21 12:15:00.000;ODCINEK PROSTY;DROGA, PAS RUCHU, ŚLUZA DLA ROWERÓW;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;ZDERZENIE CZOŁOWE;2;NULL;SAMOCHÓD OSOBOWY;22;0;1;0
27021;Długa;15;2016-10-20 21:20:00.000;ODCINEK PROSTY;JEZDNIA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - NIE MA;NOC - DROGA OŚWIETLONA;DOBRE WARUNKI ATMOSFERYCZNE;ZDERZENIE CZOŁOWE;2;74;PIESZY;74;1;0;0
27027;Krzywa;12;2016-10-12 21:00:00.000;SKRZYŻOWANIEZ DROGĄ Z PIERWSZ.;PRZEJAZD DLA ROWERZYSTÓW;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;ZDERZENIE BOCZNE;2;11;PIESZY;11;1;0;0
27031;rynek Kleparski;14;2016-12-04 20:50:00.000;SKRZYŻOWANIEZ DROGĄ Z PIERWSZ.;JEZDNIA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - NIE MA;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;NAJECHANIE NA PIESZEGO;1;17;PIESZY;17;1;0;0
27038;ZACISZE;14;2016-10-31 01:25:00.000;ZAKRĘT, ŁUK;JEZDNIA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;WYWRÓCENIE POJAZDU;1;NULL;SAMOCHÓD OSOBOWY;33;0;1;0
27039;Zacisze;12;2016-11-01 15:30:00.000;ZAKRĘT, ŁUK;JEZDNIA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;ZDERZENIE BOCZNE;3;48;PIESZY;48;1;0;0
27040;Zacisze;10;2016-12-22 19:20:00.000;ODCINEK PROSTY;JEZDNIA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;POCHMURNO;ZDERZENIE TYLNE;2;NULL;SAMOCHÓD OSOBOWY;14;0;1;0
27047;KLEPARSKI;6;2016-10-26 17:35:00.000;SKRZYŻOWANIEZ DROGĄ Z PIERWSZ.;DROGA, PAS RUCHU, ŚLUZA DLA ROWERÓW;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;WYWRÓCENIE POJAZDU;1;26;SAMOCHÓD OSOBOWY;26;0;1;0
27053;ŚW. FILIPA;2;2016-11-02 16:50:00.000;ODCINEK PROSTY;PRZYSTANEK KOMUNIKACJI PUBLICZNEJ;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - NIE MA;ŚWIATŁO DZIENNE;POCHMURNO;WYPADEK Z PASAŻERM;1;12;PIESZY;12;1;0;0
27053;ŚW. FILIPA;2;2016-12-20 13:50:00.000;SYGNALIZACJA ŚWIETLNA - JEST, DZIAŁA;JEZDNIA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;WYWRÓCENIE POJAZDU;2;NULL;SAMOCHÓD OSOBOWY;85;1;0;0
27067;Słowiańska;2;2016-11-25 15:05:00.000;ODCINEK PROSTY;PRZEJŚCIE DLA PIESZYCH;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;OPADY DESZCZU;NAJECHANIE NA PIESZEGO;1;27;SAMOCHÓD OSOBOWY;25;1;0;0
27067;SŁOWIAŃSKA;2;2016-12-01 07:50:00.000;SKRZYŻOWANIEZ DROGĄ Z PIERWSZ.;PRZEJŚCIE DLA PIESZYCH;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;OPADY DESZCZU;NAJECHANIE NA PIESZEGO;1;27;SAMOCHÓD OSOBOWY;27;1;0;0
27071;Krowoderska;51;2016-10-11 09:05:00.000;ZAKRĘT, ŁUK;JEZDNIA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - NIE MA;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;WYWRÓCENIE POJAZDU;1;28;SAMOCHÓD OSOBOWY;15;1;0;0
27076;PĘDZICHÓW;6;2016-12-05 07:23:00.000;ODCINEK PROSTY;JEZDNIA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;NOC - DROGA OŚWIETLONA;DOBRE WARUNKI ATMOSFERYCZNE;ZDERZENIE TYLNE;2;25;SAMOCHÓD OSOBOWY;25;1;0;0
27077;PĘDZICHÓW;10;2016-10-14 10:20:00.000;SYGNALIZACJA ŚWIETLNA - JEST, NIE DZIAŁA;JEZDNIA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;NOC - DROGA OŚWIETLONA;DOBRE WARUNKI ATMOSFERYCZNE;ZDERZENIE BOCZNE;2;26;SAMOCHÓD OSOBOWY;44;1;0;0
27078;Pędzichów;22;2016-11-21 07:15:00.000;SKRZYŻOWANIEZ DROGĄ Z PIERWSZ.;JEZDNIA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;ZDERZENIE BOCZNE;2;37;SAMOCHÓD CIĘŻAROWY DMC DO 3,5 T;41;1;1;0
27082;Szlak;31;2016-10-11 17:55:00.000;ODCINEK PROSTY;WJAZD, WYJAZD Z POSESJI, POLA;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;NOC - DROGA OŚWIETLONA;OPADY DESZCZU;NAJECHANIE NA PIESZEGO;1;26;SAMOCHÓD OSOBOWY;20;1;0;0
27082;SZLAK;31;2016-12-11 10:23:00.000;SKRZYŻOWANIEZ DROGĄ Z PIERWSZ.;PRZEJŚCIE DLA PIESZYCH;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;NAJECHANIE NA PIESZEGO;1;27;SAMOCHÓD OSOBOWY;43;1;0;0
27083;Szlak;29;2016-11-02 16:00:00.000;SYGNALIZACJA ŚWIETLNA - JEST, DZIAŁA;PRZEJŚCIE DLA PIESZYCH;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIT, ZMROK;DOBRE WARUNKI ATMOSFERYCZNE;NAJECHANIE NA PIESZEGO;1;51;SAMOCHÓD OSOBOWY;58;1;0;0
27083;SZLAK;29;2016-12-11 20:30:00.000;SKRZYŻOWANIEZ DROGĄ Z PIERWSZ.;PRZEJŚCIE DLA PIESZYCH;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;POCHMURNO;NAJECHANIE NA PIESZEGO;1;29;SAMOCHÓD OSOBOWY;23;1;0;0
27088;ADAMA ASNYKA;5;2016-12-11 17:55:00.000;SKRZYŻOWANIEZ DROGĄ Z PIERWSZ.;PRZEJAZD DLA ROWERZYSTÓW;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;NOC - DROGA OŚWIETLONA;DOBRE WARUNKI ATMOSFERYCZNE;ZDERZENIE BOCZNE;3;26;SAMOCHÓD OSOBOWY;23;1;0;0
27089;Basztowa;4;2016-11-11 21:58:00.000;SKRZYŻOWANIEZ DROGĄ Z PIERWSZ.;PRZEJAZD DLA ROWERZYSTÓW;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;ZDERZENIE BOCZNE;2;26;SAMOCHÓD OSOBOWY;66;1;0;0
27089;BASZTOWA;4;2016-12-05 17:15:00.000;ODCINEK PROSTY;CHODNIK, DROGA DLA PIESZYCH;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - NIE MA;ŚWIATŁO DZIENNE;POCHMURNO;NAJECHANIE NA PIESZEGO;1;57;SAMOCHÓD OSOBOWY;29;1;0;0
27093;Biskupia;11;2016-12-06 08:30:00.000;ODCINEK PROSTY;JEZDNIA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - NIE MA;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;NAJECHANIE NA SŁUP, ZNAK;1;27;SAMOCHÓD OSOBOWY;24;1;0;0
27096;ŁOBZOWSKA;35;2016-11-06 09:05:00.000;ODCINEK PROSTY;JEZDNIA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;NOC - DROGA OŚWIETLONA;POCHMURNO;ZDERZENIE TYLNE;2;26;SAMOCHÓD OSOBOWY;27;1;0;0
27096;ŁOBZOWSKA;35;2016-12-04 12:00:00.000;ODCINEK PROSTY;JEZDNIA;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;NOC - DROGA OŚWIETLONA;DOBRE WARUNKI ATMOSFERYCZNE;ZDERZENIE TYLNE;3;22;SAMOCHÓD OSOBOWY;21;1;0;0
27100;ŁOBZOWSKA;23;2016-12-02 10:05:00.000;ODCINEK PROSTY;PRZEJAZD TRAMWAJOWY, TOROWISKO TRAMWAJ.;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;NOC - DROGA OŚWIETLONA;DOBRE WARUNKI ATMOSFERYCZNE;ZDERZENIE BOCZNE;3;26;SAMOCHÓD OSOBOWY;26;1;0;0
27109;Krowoderska;22;2016-11-15 07:45:00.000;SKRZYŻOWANIEZ DROGĄ Z PIERWSZ.;PRZEJAZD DLA ROWERZYSTÓW;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;POCHMURNO;ZDERZENIE BOCZNE;2;25;SAMOCHÓD OSOBOWY;33;0;1;0
27109;KROWODERSKA;22;2016-12-02 10:35:00.000;ODCINEK PROSTY;JEZDNIA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;WYPADEK Z PASAŻERM;2;26;SAMOCHÓD OSOBOWY;19;1;0;0
27111;Krowoderska;26;2016-12-03 16:32:00.000;ZAKRĘT, ŁUK;JEZDNIA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - NIE MA;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;WYWRÓCENIE POJAZDU;1;26;SAMOCHÓD OSOBOWY;26;1;0;0
27112;Krowoderska;28;2016-10-27 14:00:00.000;ZAKRĘT, ŁUK;JEZDNIA;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;ŚWIT, ZMROK;POCHMURNO;WYWRÓCENIE POJAZDU;2;28;SAMOCHÓD OSOBOWY;55;0;1;0
27118;ŁOBZOWSKA;39A;2016-10-18 13:33:00.000;ZAKRĘT, ŁUK;DROGA, PAS RUCHU, ŚLUZA DLA ROWERÓW;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;NAJECHANIE NA PIESZEGO;1;33;SAMOCHÓD OSOBOWY;18;1;0;0
27119;Władysława Spasowskiego;6;2016-12-12 11:30:00.000;SKRZYŻOWANIEZ DROGĄ Z PIERWSZ.;JEZDNIA;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;ZDERZENIE TYLNE;2;32;SAMOCHÓD OSOBOWY;38;1;0;0
27127;Szlak;11;2016-10-14 15:40:00.000;ZAKRĘT, ŁUK;PRZEJAZD DLA ROWERZYSTÓW;STAN NAWIERZCHNI - SUCHA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;ZDERZENIE BOCZNE;2;36;SAMOCHÓD OSOBOWY;2;2;0;0
27128;Szlak;9;2016-12-02 11:10:00.000;ODCINEK PROSTY;JEZDNIA;STAN NAWIERZCHNI - MOKRA;OZNAKOWANIE POZIOME - JEST;ŚWIATŁO DZIENNE;DOBRE WARUNKI ATMOSFERYCZNE;ZDERZENIE BOCZNE;2;25;SAMOCHÓD CIĘŻAROWY DMC DO 3,5 T;71;1;0;0
